product_id,product_title,rating,summary,review
SON27333,Sony Laptop Edge,4,Excellent,Highly recommend this Projector if you need OLED display.
INF47686,Infinix Smartwatch Max,2,Excellent,One of the best Voltas Laptop I’ve ever used.
TEC53772,Tecno Gaming Console Pro,3,Poor,One of the best Oppo Smartwatch I’ve ever used.
NIK93729,Nikon Refrigerator Plus,3,Terrific purchase,One of the best HP Smartwatch I’ve ever used.
NIK91096,Nikon Gaming Console X,3,Terrific purchase,Highly recommend this Tablet if you need touch control.
BLU84195,BlueStar Laptop Go,5,Terrific purchase,Very durable and efficient. Love the OLED display.
ONE86498,OnePlus Gaming Console Ultra,4,Good,Very durable and efficient. Love the smart assistant.
SAM90695,Samsung Camera Pro,5,Poor,Very durable and efficient. Love the 4K UHD.
TOS11684,Toshiba Smartwatch Max,4,Good,Highly recommend this Refrigerator if you need Bluetooth.
PAN56976,Panasonic Tablet Pro,2,Good,The Godrej Laptop offers Bluetooth and superb value for money.
ITE89395,Itel Gaming Console Pro,5,Good,The AmazonBasics Smartphone offers wireless and superb value for money.
HIS49529,Hisense TV Plus,1,Excellent,The HyperX Smartwatch offers 4K UHD and superb value for money.
ZEB52192,Zebronics Monitor Go,4,Good,One of the best iQOO Smartphone I’ve ever used.
ACE19387,Acer Washing Machine X,1,Terrific purchase,The Samsung Earbuds offers water resistant and superb value for money.
FIR16587,Fire-Boltt Laptop Edge,5,Good,One of the best Logitech Tablet I’ve ever used.
SAM48559,Samsung Monitor Ultra,2,Terrific purchase,Very durable and efficient. Love the fast charging.
WHI44922,Whirlpool Speaker Edge,3,Terrific purchase,Highly recommend this Camera if you need wireless.
XIA83554,Xiaomi Speaker Prime,3,Average,One of the best Haier Printer I’ve ever used.
NOI40772,NoiseFit Smartwatch X,5,Poor,Very durable and efficient. Love the dual camera.
APP75468,Apple Projector Plus,2,Excellent,"Amazing Earbuds from CrossBeats, great performance and design."
TCL56498,TCL Smartphone Ultra,5,Poor,"Amazing Refrigerator from Nokia, great performance and design."
KEN81498,Kent TV Pro,2,Excellent,One of the best Infinix Headphones I’ve ever used.
HAI24334,Haier Smartphone Elite,4,Good,Highly recommend this Monitor if you need 4K UHD.
FIR69420,Fire-Boltt Headphones X,2,Terrific purchase,Very durable and efficient. Love the dual camera.
HYP54140,HyperX Smartphone Max,2,Excellent,Highly recommend this Projector if you need OLED display.
ACE35210,Acer Printer Prime,5,Poor,Highly recommend this Tablet if you need OLED display.
ITE47124,Itel Air Conditioner Go,3,Average,Highly recommend this Smartwatch if you need water resistant.
ZEB64707,Zebronics Camera Elite,3,Good,"Amazing Camera from AmazonBasics, great performance and design."
CAN76458,Canon Headphones Prime,4,Terrific purchase,One of the best Godrej Smartwatch I’ve ever used.
REA71788,realme Washing Machine Plus,1,Average,The OnePlus Refrigerator offers 4K UHD and superb value for money.
LG85506,LG Headphones Prime,3,Average,The Infinix Headphones offers water resistant and superb value for money.
PAN30371,Panasonic TV Max,3,Excellent,"Amazing TV from HP, great performance and design."
ONE39066,OnePlus Tablet Edge,3,Average,"Amazing Gaming Console from Corsair, great performance and design."
HP49943,HP Refrigerator Ultra,4,Poor,"Amazing Air Conditioner from MSI, great performance and design."
OPP20766,Oppo Refrigerator Edge,3,Poor,"Amazing Monitor from Toshiba, great performance and design."
TOS33569,Toshiba Refrigerator Lite,4,Good,One of the best Nokia Printer I’ve ever used.
HAI72219,Haier Refrigerator Pro,2,Average,"Amazing Monitor from HyperX, great performance and design."
HAV30069,Havells Earbuds X,3,Average,Very durable and efficient. Love the dual camera.
IQO86549,iQOO TV Max,1,Average,"Amazing Smartphone from Honor, great performance and design."
MI57351,Mi Headphones Go,5,Terrific purchase,One of the best Fujifilm Air Conditioner I’ve ever used.
ZEB86681,Zebronics Monitor Edge,3,Poor,The Realwear Smartwatch offers dual camera and superb value for money.
ITE75537,Itel Monitor X,5,Average,Highly recommend this Projector if you need noise cancelling.
REA87703,realme Smartphone Ultra,2,Terrific purchase,"Amazing TV from Haier, great performance and design."
ONE57116,OnePlus Smartphone Pro,3,Average,Highly recommend this Laptop if you need wireless.
TOS64089,Toshiba Projector Lite,3,Terrific purchase,The Godrej Earbuds offers wireless and superb value for money.
OPP72822,Oppo Refrigerator Ultra,2,Average,Very durable and efficient. Love the OLED display.
BLU82587,BlueStar Washing Machine X,2,Excellent,"Amazing Washing Machine from Godrej, great performance and design."
MI51853,Mi Gaming Console X,1,Excellent,The Google Smartphone offers dual camera and superb value for money.
HYP45494,HyperX Gaming Console Plus,5,Good,"Amazing Speaker from Mi, great performance and design."
FIR40871,Fire-Boltt Projector Go,1,Terrific purchase,"Amazing Speaker from Lava, great performance and design."
DEL38827,Dell Printer Plus,3,Excellent,"Amazing Air Conditioner from Samsung, great performance and design."
LOG30754,Logitech Tablet Prime,4,Good,The OnePlus Printer offers wireless and superb value for money.
HP 35111,HP Omen Washing Machine Pro,4,Excellent,Highly recommend this Projector if you need long battery life.
NOI89279,Noise Refrigerator Plus,5,Good,One of the best Nokia Projector I’ve ever used.
HON39626,Honor Laptop Go,2,Good,The Whirlpool Air Conditioner offers touch control and superb value for money.
TEC71759,Tecno Smartwatch Go,1,Terrific purchase,One of the best NoiseFit Smartphone I’ve ever used.
FUJ25767,Fujifilm Air Conditioner Plus,5,Excellent,One of the best HP Speaker I’ve ever used.
ITE64514,Itel Refrigerator Go,5,Excellent,Highly recommend this Smartphone if you need wireless.
PHI60710,Philips Laptop X,1,Average,Highly recommend this Laptop if you need wireless.
HYP31547,HyperX Gaming Console Prime,5,Poor,The HyperX Headphones offers long battery life and superb value for money.
SYS96640,Syska Smartphone Plus,1,Terrific purchase,"Amazing Speaker from realme, great performance and design."
NOI50803,Noise Smartphone Edge,4,Average,One of the best OnePlus Monitor I’ve ever used.
LAV15701,Lava Air Conditioner Go,4,Terrific purchase,"Amazing Earbuds from Dell Alienware, great performance and design."
ACE44180,Acer Refrigerator Max,2,Poor,Very durable and efficient. Love the smart assistant.
NOK76390,Nokia Smartphone Go,3,Terrific purchase,"Amazing Printer from Whirlpool, great performance and design."
HP25849,HP Tablet X,2,Poor,The Sony Gaming Console offers OLED display and superb value for money.
CRO64585,CrossBeats Washing Machine Ultra,1,Poor,Highly recommend this Smartphone if you need Bluetooth.
FUJ10554,Fujifilm Gaming Console Go,3,Excellent,The Dell Washing Machine offers 4K UHD and superb value for money.
LOG22478,Logitech Refrigerator Go,5,Poor,One of the best Panasonic Earbuds I’ve ever used.
APP15712,Apple Refrigerator Lite,1,Good,Highly recommend this Camera if you need fast charging.
FUJ26857,Fujifilm Earbuds Prime,1,Good,Highly recommend this Refrigerator if you need dual camera.
MI89190,Mi Projector Lite,1,Average,"Amazing Laptop from Tecno, great performance and design."
HAV74755,Havells Smartwatch Max,4,Good,Highly recommend this Smartwatch if you need 4K UHD.
CAN24554,Canon Headphones Pro,2,Good,Highly recommend this Camera if you need noise cancelling.
AMA99731,AmazonBasics Tablet Pro,2,Poor,The AmazonBasics Speaker offers touch control and superb value for money.
DEL15962,Dell Camera Pro,1,Terrific purchase,"Amazing Gaming Console from Tecno, great performance and design."
REA29830,realme TV Lite,5,Good,One of the best Canon Air Conditioner I’ve ever used.
NOI66882,NoiseFit Earbuds Lite,5,Terrific purchase,Highly recommend this Smartphone if you need noise cancelling.
NOI60247,Noise Camera Lite,2,Good,The Toshiba Washing Machine offers Bluetooth and superb value for money.
HON93982,Honor Monitor Ultra,5,Average,Very durable and efficient. Love the water resistant.
ITE74011,Itel Smartphone Elite,3,Poor,The Hisense Smartwatch offers OLED display and superb value for money.
BOU80040,Boult Camera Ultra,4,Average,The Itel Speaker offers 4K UHD and superb value for money.
HON50945,Honor TV Ultra,1,Good,One of the best Honor Tablet I’ve ever used.
VOL20804,Voltas Gaming Console Ultra,4,Good,"Amazing TV from Syska, great performance and design."
MSI83761,MSI Monitor Go,5,Terrific purchase,"Amazing Tablet from Canon, great performance and design."
SON95715,Sony Tablet X,1,Terrific purchase,The Kent Washing Machine offers wireless and superb value for money.
HON50697,Honor Camera Go,2,Poor,The Haier Monitor offers wireless and superb value for money.
HP 32267,HP Omen Smartphone Prime,5,Excellent,The Acer Speaker offers touch control and superb value for money.
